ark,title_clean,date_clean,author_name_clean,author_type_clean,author_birth_clean,author_death_clean,publisher_name_clean,publisher_place_clean,type_clean,format,description,type,source,language,title,author,date,publisher,ocr_quality,topics,metatopics,occurences,occurences_ratio,publisher_place_country
bpt6k15124865,Traité des arbres et arbustes que l'on cultive en France en pleine terre par Duhamel Seconde édition considérablement augmentée.,1800.0,"Duhamel Du Monceau, Henri-Louis",person,1700.0,1782.0,"A Paris, chez Didot aîné, au Louvre ; Michel, rue des Francs-Bourgeois au Marais n°. 699 ; et Lamy, quai des Augustins n°. 26. [ca 1800-1805]",,monographie,"1 vol. ([4]-4-264-IV p., 60 f. de pl.) ; in-fol.",Avec mode texte,printed monograph,"Bibliothèque nationale de France, département Arsenal, FOL-S-661 (1)",fre,Traité des arbres et arbustes que l'on cultive en France en pleine terre par Duhamel Seconde édition considérablement augmentée.,"Duhamel Du Monceau, Henri-Louis (1700-1782). Auteur du texte",1800-1805,"A Paris, chez Didot aîné, au Louvre ; Michel, rue des Francs-Bourgeois au Marais n°. 699 ; et Lamy, quai des Augustins n°. 26. [ca 1800-1805]",86.0,[8],['Faune et Flore'],1,0.0007331324550406,Autres
bpt6k32953,Procès-verbaux des séances de l'Académie tenues depuis la fondation de l'Institut jusqu'au mois d'août 1835,1800.0,Académie des sciences (France),entity,,,Impr. de l'Observatoire d'Abbadia,Hendaye,presse spécialisée,Nombre total de vues : 7957,1800	1800 (T2)-1804.	,printed serial,Bibliothèque nationale de France,fre,"Procès-verbaux des séances de l'Académie tenues depuis la fondation de l'Institut jusqu'au mois d'août 1835 : publiés conformément à une décision de l'Académie par MM. les secrétaires perpétuels / Institut de France, Académie des sciences",Académie des sciences (France). Auteur du texte,1800,Impr. de l'Observatoire d'Abbadia (Hendaye),94.0,"[53, 96, 5]","['Géographie', 'Géographie', 'Erreurs']",3,0.0005353452798606,Sud de la France
bpt6k9801340m,Géographie générale de l'Europe et du bassin de la Méditerranée... classe de sixième,1884.0,"Cortambert, Eugène",person,1805.0,1881.0,Hachette,Paris,monographie,1 vol. (124 p.) : fig. ; in-12,Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-2124",fre,Géographie générale de l'Europe et du bassin de la Méditerranée... classe de sixième / par E. et R. Cortambert,"Cortambert, Eugène (1805-1881). Auteur du texte",1884,Hachette (Paris),99.0,[49],['Eucalyptus / Propriétés Botaniques'],1,0.0026542800265428,Paris / Île de France
bpt6k6464347h,Dictionnaire élémentaire de médecine (2e édition),1884.0,"Decaisne, Émile",person,1826.0,1888.0,Lauwereyns,Paris,monographie,1 vol. (III-II-932 p.) : ill. ; in-8,Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-T27-57 (A)",fre,"Dictionnaire élémentaire de médecine (2e édition) / par les Drs E. Decaisne,... X. Gorecki,...","Decaisne, Émile (1826-1888). Auteur du texte",1884,Lauwereyns (Paris),100.0,"[22, 102, 29]","['Propriétés Chimiques', 'Propriétés Chimiques', 'Malaria / Assainissement']",4,0.0006985118205662,Paris / Île de France
bpt6k97538047,Les crimes de la rousse,1884.0,"Déa, Camille (18..-19.. ; romancier)",person,,,D. Rolland,Paris,monographie,1 vol. (278 p.) : couv. ill. ; in-18,Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-7206",fre,Les crimes de la rousse / par Camille Déa,"Déa, Camille (18..-19.. ; romancier). Auteur du texte",1884,D. Rolland (Paris),100.0,[133],['Description'],1,0.0017446526396594,Paris / Île de France
bpt6k6223130n,Végétaux d'ornement,1884.0,"Hérincq, François",person,1820.0,1891.0,A. Pilon et Cie,Paris,monographie,"2 vol. dont un atlas (XCIX-382 p., 52 pl.-III p.) : ill. en coul. ; gr. in-8",Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 4-S-598 (TEXTE)",fre,"Végétaux d'ornement : donnant des notions générales sur l'horticulture florale, la culture et la description particulière à chaque plante d'ornement. TEXTE / par MM. A. Dupuis,... F. Hérincq,...","Hérincq, François (1820-1891). Auteur du texte",1884,A. Pilon et Cie (Paris),100.0,"[76, 69, 94, 8, 121]","['Autres', 'Autres', 'Erreurs', 'Faune et Flore', 'Faune et Flore']",5,0.0033488048115627,Paris / Île de France
bpt6k9795416s,Lectures sur la géographie industrielle et commerciale,1884.0,"Blanc, Hippolyte",person,1820.0,1897.0,V. Palmé,Paris,monographie,1 vol. (IV-395 p.) : fig. ; in-16,Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-1120",fre,"Lectures sur la géographie industrielle et commerciale : fabrication, histoire, moeurs ouvrières... / par Hippolyte Blanc,...","Blanc, Hippolyte (1820-1897). Auteur du texte",1884,V. Palmé (Paris),99.0,"[0, 0, 33]","['Géographie', 'Géographie', 'Description']",3,0.0033582966719279,Paris / Île de France
bpt6k65426147,Traité de l'acclimatement et de l'acclimatation,1884.0,"Jousset, Alfred (Dr)",person,,,O. Doin,Paris,monographie,1 vol. (452 p.) : graphiques ; in-8,Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-TC7-55",fre,"Traité de l'acclimatement et de l'acclimatation / par le Dr A. Jousset,...","Jousset, Alfred (Dr). Auteur du texte",1884,O. Doin (Paris),100.0,[108],['Faune et Flore'],1,0.0006219717749208,Paris / Île de France
bpt6k5712722k,"Le Choléra, précautions à prendre en temps d'épidémie cholérique et autres. (Signé",1884.0,"Combet, Louis",person,,,,Lyon,monographie,"In-8° , 12 p.",Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-TE34-532",fre,"Le Choléra, précautions à prendre en temps d'épidémie cholérique et autres. (Signé : Louis Combet.)","Combet, Louis. Auteur du texte",1884,(Lyon),94.0,[42],['Médecine/Médicaments'],1,0.04384042086804,Sud de la France
bpt6k5785598w,Du Traitement chirurgical de la pleurésie purulente des enfants,1884.0,"Branthomme, Henri (Dr)",person,,,,Paris,monographie,"In-8° , 74 p.",Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-TE77-373",fre,"Du Traitement chirurgical de la pleurésie purulente des enfants, par Henri Branthomme,...","Branthomme, Henri (Dr). Auteur du texte",1884,(Paris),97.0,"[57, 57]","['Médecine/Médicaments', 'Médecine/Médicaments']",2,0.01171234481143,Paris / Île de France
bpt6k9795880b,Simples réponses aux questions officielles d'histoire et de géographie pour les deux baccalauréats... (7e édition),1884.0,"Clouet, Clermont",person,1835.0,1886.0,,Paris,monographie,1 vol. (182 p.) ; in-12,Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-2107",fre,"Simples réponses aux questions officielles d'histoire et de géographie pour les deux baccalauréats... (7e édition) / par M. Clouet,...","Clouet, Clermont (1835-1886). Auteur du texte",1884,(Paris),99.0,[7],['Eucalyptus / Propriétés Botaniques'],1,0.0020100906550885,Paris / Île de France
bpt6k57802544,Rapports et délibérations,1884.0,Landes. Conseil général,entity,,,,Mont-de-Marsan,presse officielle,Nombre total de vues : 60310,1884	1884.		Appartient à l’ensemble documentaire : Aquit1,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, 4-LK16-123",fre,Rapports et délibérations / Conseil général des Landes,Landes. Conseil général. Auteur du texte,1884,(Mont-de-Marsan),96.0,[16],['Institutions / Transport'],2,0.0035454706612302,Sud de la France
bpt6k5459054p,Bulletin de la Société nationale d'acclimatation de France,1884.0,Société nationale de protection de la nature (France),entity,,,Société nationale d'acclimatation de France,Paris,presse spécialisée,Nombre total de vues : 6232,"1884	1884 (SER4,A31,T1).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-S-631",fre,Bulletin de la Société nationale d'acclimatation de France,Société nationale de protection de la nature (France). Auteur du texte,1884,Société nationale d'acclimatation de France (Paris),97.0,"[1, 36, 1, 36, 66, 14, 77, 77, 48, 11, 49, 75, 60, 79, 3, 1, 54, 40, 53, 17, 3, 16, 119, 14, 79, 7, 11, 11, 9, 28, 25, 3, 3, 128, 25, 25, 9, 7, 28, 3, 14, 7, 28, 53, 0, 66, 66, 131, 66, 53, 79, 5, 5, 5, 131, 5, 5, 5, 5]","['Géographie', 'Institutions / Transport', 'Géographie', 'Institutions / Transport', 'Autres', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Géographie', 'Médecine/Médicaments', 'Industrie / Production', 'Eucalyptus / Propriétés Botaniques', 'Institutions / Transport', 'Autres', 'Géographie', 'Malaria / Assainissement', 'Géographie', 'Institutions / Transport', 'Géographie', 'Géographie', 'Faune et Flore', 'Malaria / Assainissement', 'Institutions / Transport', 'Description', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Eucalyptus / Propriétés Botaniques', 'Industrie / Production', 'Industrie / Production', 'Malaria / Assainissement', 'Autres', 'Médecine/Médicaments', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Autres', 'Médecine/Médicaments', 'Médecine/Médicaments', 'Malaria / Assainissement', 'Eucalyptus / Propriétés Botaniques', 'Autres', 'Malaria / Assainissement', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Autres', 'Géographie', 'Géographie', 'Autres', 'Autres', 'Erreurs', 'Autres', 'Géographie', 'Géographie', 'Erreurs', 'Erreurs', 'Erreurs', 'Erreurs', 'Erreurs', 'Erreurs', 'Erreurs', 'Erreurs']",64,0.01645718047355,Paris / Île de France
bpt6k30528982,Nouveaux éléments de botanique...,1884.0,"Crié, Louis",person,1850.0,1912.0,,Paris,monographie,1 vol. (VI-1158 p.) : fig. ; in-12,Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-S-3464",fre,"Nouveaux éléments de botanique... : contenant l'organographie, l'anatomie, la morphologie, la physiologie, la botanique rurale... et des notions de géographie botanique et de botanique fossile / par Louis Crié,...","Crié, Louis (1850-1912). Auteur du texte",1884,(Paris),87.0,"[7, 0, 99, 98, 2, 7, 107, 40, 59, 134, 4, 4]","['Eucalyptus / Propriétés Botaniques', 'Géographie', 'Eucalyptus / Propriétés Botaniques', 'Industrie / Production', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Médecine/Médicaments', 'Géographie', 'Médecine/Médicaments', 'Eucalyptus / Propriétés Botaniques', 'Erreurs', 'Erreurs']",15,0.0071390836272256,Paris / Île de France
bpt6k1471796,A travers l'Algérie,1884.0,"Lambert, Edmond (1826-1886? ; abbé)",person,,,R. Haton,Paris,monographie,1 vol. (386 p.) ; in-16,Avec mode texte,printed monograph,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LK8-1292",fre,"A travers l'Algérie : histoire, moeurs et légendes des Arabes / L'abbé Edmond Lambert","Lambert, Edmond (1826-1886? ; abbé). Auteur du texte",1884,R. Haton (Paris),100.0,[99],['Eucalyptus / Propriétés Botaniques'],1,0.000890384735244,Paris / Île de France
bpt6k851520b,Souvenirs d'Alger,1884.0,"Maire, Joseph",person,,,,Paris,monographie,1 vol. (129 p.) : fig. ; in-8,Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LK8-1302",fre,Souvenirs d'Alger / Joseph Maire,"Maire, Joseph. Auteur du texte",1884,(Paris),88.0,"[17, 13, 54]","['Faune et Flore', 'Description', 'Institutions / Transport']",3,0.0081470819868017,Paris / Île de France
bpt6k9801144k,Lettres médicales écrites d'Italie. Septembre-octobre 1883...,1884.0,"Bournet, Albert",person,1854.0,1895.0,J.-B. Baillière et fils,Paris,monographie,"In-8° , 52 p.",Contient une table des matières	Avec mode texte	Miscellanées,printed monograph,"Bibliothèque nationale de France, département Sciences et techniques, 8-T21-514",fre,Lettres médicales écrites d'Italie. Septembre-octobre 1883... / Albert Bournet,"Bournet, Albert (1854-1895). Auteur du texte",1884,J.-B. Baillière et fils (Paris),100.0,"[29, 29, 3, 79, 126, 66, 29, 29, 29, 114, 123, 54, 29, 36, 29, 9, 36, 66, 29, 16, 9, 94, 50]","['Malaria / Assainissement', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Géographie', 'Autres', 'Autres', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Médecine/Médicaments', 'Erreurs', 'Institutions / Transport', 'Malaria / Assainissement', 'Institutions / Transport', 'Malaria / Assainissement', 'Malaria / Assainissement', 'Institutions / Transport', 'Autres', 'Malaria / Assainissement', 'Institutions / Transport', 'Malaria / Assainissement', 'Erreurs', 'Médecine/Médicaments']",23,0.18317935648295,Paris / Île de France
bpt6k5715148p,Clinique gynécologique et syphiligraphique de l'hôpital de Lourcine. Leçons sur la vaginite non blennorrhagique...,1884.0,"Martineau, Louis",person,1835.0,1888.0,,Paris,monographie,In-8°,Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Sciences et techniques, 8-TD122-321",fre,"Clinique gynécologique et syphiligraphique de l'hôpital de Lourcine. Leçons sur la vaginite non blennorrhagique... / par M. le Dr Martineau,... ; recueillies par M. Henri Lormand,...","Martineau, Louis (1835-1888). Auteur du texte",1884,(Paris),97.0,[15],['Médecine/Médicaments'],1,0.006411489388985,Paris / Île de France
bpt6k877211k,Programme général du reboisement,1884.0,Algérie (Période coloniale),entity,,,impr. Gojosso,Alger,monographie,1 vol. (122 p.) ; gr. in-8,Avec mode texte,printed monograph,Bibliothèque nationale de France,fre,Programme général du reboisement / Gouvernement général de l'Algérie,Algérie (Période coloniale). Auteur du texte,1884,impr. Gojosso (Alger),89.0,"[7, 1, 11, 14, 3]","['Eucalyptus / Propriétés Botaniques', 'Géographie', 'Industrie / Production', 'Eucalyptus / Propriétés Botaniques', 'Malaria / Assainissement']",6,0.01425821629714,Afrique du Nord
bpt6k57888323,A travers l'Algérie,1884.0,"Reuss, Louis-Jean-Max",entity,1849.0,,,Paris,monographie,1 vol. (230 p.) : ill. ; in-16,Collection : Bibliothèque variée	Collection : Bibliothèque variée	Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LK8-1318",fre,"A travers l'Algérie / par le Dr L.-M. Reuss,...","Reuss, Louis-Jean-Max (1849-19..). Auteur du texte",1884,(Paris),100.0,"[47, 47, 55, 47]","['Autres', 'Autres', 'Géographie', 'Autres']",4,0.0073241293441242,Paris / Île de France
bpt6k64250520,"Revue trimestrielle de la Société d'archéologie, de littérature, sciences et arts d'Avranches et de Mortain",1884.0,"Société d'archéologie, de littérature, sciences et arts d'Avranches, Mortain et Granville",entity,,,,Avranches,presse spécialisée,,1884	1884 (T2).		Appartient à l’ensemble documentaire : BNormand1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LC21-10 (TER)",fre,"Revue trimestrielle de la Société d'archéologie, de littérature, sciences et arts d'Avranches et de Mortain","Société d'archéologie, de littérature, sciences et arts d'Avranches, Mortain et Granville. Auteur du texte",1884,(Avranches),100.0,"[7, 108, 2, 40, 16, 7, 7, 2]","['Eucalyptus / Propriétés Botaniques', 'Faune et Flore', 'Eucalyptus / Propriétés Botaniques', 'Géographie', 'Institutions / Transport', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques', 'Eucalyptus / Propriétés Botaniques']",8,0.003258270917081,France Métropolitaine
bpt6k6544959g,Cours moyen et supérieur de géographie à l'usage des élèves des lycées (classes de 8e et de 7e) et des candidats au certificat d'études primaires. Livre-atlas...,1884.0,"Lassailly, Charles",person,,,,Paris,monographie,"In-4° , 48 p.",Contient une table des matières	Avec mode texte,monographie imprimée,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 4-G-265",fre,"Cours moyen et supérieur de géographie à l'usage des élèves des lycées (classes de 8e et de 7e) et des candidats au certificat d'études primaires. Livre-atlas... / par Charles Lassailly,...","Lassailly, Charles (18..-18..?). Auteur du texte",1884,(Paris),99.0,[53],['Géographie'],1,0.0019425396763728,Paris / Île de France
bpt6k14221153,Lady Fauvette ; suivie de Histoire d'un ménage (Nouvelle édition),1884.0,"Van de Wiele, Marguerite",person,1859.0,1941.0,G. Charpentier,Paris,monographie,1 vol. (367 p.) ; in-18,Avec mode texte,printed monograph,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-7474",fre,Lady Fauvette ; suivie de Histoire d'un ménage (Nouvelle édition) / Marguerite Van de Wiele,"Van de Wiele, Marguerite (1859-1941). Auteur du texte",1884,G. Charpentier (Paris),89.0,[33],['Description'],1,0.0014931836167893,Paris / Île de France
